video_path,label,transcript,sentiment,dominant_emotion,confidence_emotion,pitch_mean,energy_mean,speech_rate,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,keyword_count,keyword_type,vision_score,audio_score,semantic_score,final_score,face_detected,landmark_count,face_center_x,face_center_y,face_width,face_height
C:/PropScore_AI/data/raw_videos/ravdess/Actor_06/03-01-06-02-02-01-06.wav,cold,Dogs are sitting by the door!,positive,fear,100.0,2070.955,0.04076,1.606,-381.906,-2.513,-46.763,-8.642,-22.594,0,unknown,0.58,0.4052,0.3,0.4156,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_06/03-01-06-02-02-02-06.wav,cold,Ducks are sitting by the door!,neutral,fear,100.0,2101.307,0.07802,1.606,-323.506,-0.316,-52.047,-16.263,-18.217,0,unknown,0.58,0.6287,0.3,0.4826,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_06/03-01-07-01-01-01-06.wav,cold,Kids are talking by the door.,positive,disgust,50.0,1871.208,0.00115,1.713,-670.977,50.639,-8.956,4.979,-11.466,0,unknown,0.26,0.1782,0.3,0.2515,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_06/03-01-07-01-01-02-06.wav,cold,Kids are talking by the door.,positive,disgust,50.0,1894.906,0.00084,1.405,-702.762,38.545,-2.159,9.485,-6.53,0,unknown,0.26,0.1455,0.3,0.2416,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_06/03-01-07-01-02-01-06.wav,cold,Dogs are sitting by the door.,positive,disgust,50.0,1805.513,0.00123,1.606,-750.812,41.674,3.6,-4.791,-1.822,0,unknown,0.26,0.168,0.3,0.2484,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_06/03-01-07-01-02-02-06.wav,cold,Dogs are sitting by the door.,positive,disgust,50.0,1782.707,0.00111,1.524,-718.624,40.425,-4.594,-0.538,-4.194,0,unknown,0.26,0.1591,0.3,0.2457,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_06/03-01-07-02-01-01-06.wav,cold,Kids are talking by the door!,positive,disgust,100.0,1994.322,0.00663,1.394,-550.118,20.665,-18.419,2.145,-21.184,0,unknown,0.46,0.1792,0.3,0.3118,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_06/03-01-07-02-01-02-06.wav,cold,Kids are talking by the door.,positive,disgust,100.0,1893.597,0.0034,1.524,-647.748,31.115,-22.411,0.197,-19.203,0,unknown,0.46,0.1728,0.3,0.3098,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_06/03-01-07-02-02-01-06.wav,cold,Dogs are sitting by the door.,positive,disgust,100.0,1735.581,0.00504,1.486,-587.996,40.669,-16.886,2.567,-11.009,0,unknown,0.46,0.1788,0.3,0.3116,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_06/03-01-07-02-02-02-06.wav,cold,Dogs are sitting by the door.,positive,disgust,100.0,1274.583,0.0036,1.511,-639.48,46.974,-0.154,2.783,-5.731,0,unknown,0.46,0.1727,0.3,0.3098,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_06/03-01-08-01-01-01-06.wav,hot,Kids are talking by the door.,positive,surprise,50.0,1784.65,0.00185,1.854,-722.895,49.229,-13.449,5.827,-8.359,0,unknown,0.68,0.1965,0.75,0.563,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_06/03-01-08-01-01-02-06.wav,hot,Kids are talking by the door.,positive,surprise,50.0,1823.195,0.00235,1.854,-703.515,44.396,-17.395,3.941,-11.551,0,unknown,0.68,0.1995,0.75,0.5639,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_06/03-01-08-01-02-01-06.wav,hot,Dogs are sitting by the door.,positive,surprise,50.0,1787.859,0.00254,1.873,-681.991,42.937,-14.302,-0.011,-11.077,0,unknown,0.68,0.2025,0.75,0.5648,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_06/03-01-08-01-02-02-06.wav,hot,Dogs are sitting by the door.,positive,surprise,50.0,1692.43,0.00241,1.913,-671.52,53.945,-9.681,9.573,-9.125,0,unknown,0.68,0.2058,0.75,0.5657,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_06/03-01-08-02-01-01-06.wav,hot,Kids are talking by the door.,positive,surprise,100.0,1904.178,0.00217,1.854,-670.667,51.323,-17.035,13.573,-14.506,0,unknown,0.88,0.1984,0.75,0.6235,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_06/03-01-08-02-01-02-06.wav,hot,Kids are talking by the door!,positive,surprise,100.0,1820.495,0.00748,1.78,-567.591,25.891,-31.99,-2.762,-19.529,0,unknown,0.88,0.2229,0.75,0.6309,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_06/03-01-08-02-02-01-06.wav,hot,Dogs are sitting by the door.,positive,surprise,100.0,1902.375,0.00748,1.816,-577.213,25.951,-27.328,3.628,-15.894,0,unknown,0.88,0.2265,0.75,0.632,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_06/03-01-08-02-02-02-06.wav,hot,Dogs are sitting by the door.,positive,surprise,100.0,1885.431,0.00778,1.873,-573.944,30.75,-29.193,-2.246,-14.794,0,unknown,0.88,0.234,0.75,0.6342,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-01-01-01-01-07.wav,warm,Kids are talking by the door.,positive,neutral,50.0,1780.619,0.00275,1.537,-636.954,67.286,3.642,21.614,0.634,0,unknown,0.5,0.1702,0.45,0.3811,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-01-01-01-02-07.wav,warm,Kids are talking by the door.,positive,neutral,50.0,1624.745,0.00292,1.577,-633.726,70.266,5.045,22.827,1.118,0,unknown,0.5,0.1752,0.45,0.3826,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-01-01-02-01-07.wav,warm,Dogs are sitting by the door.,positive,neutral,50.0,1660.498,0.00315,1.45,-640.169,63.254,3.104,16.201,3.277,0,unknown,0.5,0.1639,0.45,0.3792,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-01-01-02-02-07.wav,warm,Dogs are sitting by the door.,positive,neutral,50.0,1560.902,0.00252,1.606,-635.674,69.791,9.547,18.648,1.267,0,unknown,0.5,0.1757,0.45,0.3827,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-02-01-01-01-07.wav,warm,Kids are talking by the door.,positive,calm,50.0,1312.925,0.00186,1.729,-677.332,74.075,1.844,19.371,4.913,0,unknown,0.56,0.1841,0.45,0.4032,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-02-01-01-02-07.wav,warm,Kids are talking by the door.,positive,calm,50.0,1665.478,0.00162,1.606,-690.526,77.151,-3.338,18.001,2.859,0,unknown,0.56,0.1703,0.45,0.3991,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-02-01-02-01-07.wav,warm,Dogs are sitting by the door.,positive,calm,50.0,1439.315,0.0019,1.713,-671.416,80.869,9.807,23.243,12.491,0,unknown,0.56,0.1827,0.45,0.4028,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-02-01-02-02-07.wav,warm,Dogs are sitting by the door.,positive,calm,50.0,1398.275,0.00199,1.696,-670.952,74.909,-2.133,18.666,5.416,0,unknown,0.56,0.1815,0.45,0.4025,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-02-02-01-01-07.wav,warm,Kids are talking by the door.,positive,calm,100.0,1923.226,0.00182,1.499,-616.259,60.59,0.141,30.031,4.765,0,unknown,0.76,0.1608,0.45,0.4562,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-02-02-01-02-07.wav,warm,Kids are talking by the door.,positive,calm,100.0,1978.84,0.00194,1.55,-637.367,59.729,0.424,23.458,-1.804,0,unknown,0.76,0.1666,0.45,0.458,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-02-02-02-01-07.wav,warm,Dogs are sitting by the door.,positive,calm,100.0,1717.558,0.00243,1.405,-628.399,66.023,5.806,22.148,3.379,0,unknown,0.76,0.1551,0.45,0.4545,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-02-02-02-02-07.wav,warm,Dogs are sitting by the door.,positive,calm,100.0,1553.152,0.00197,1.462,-651.645,83.725,0.464,22.57,1.103,0,unknown,0.76,0.158,0.45,0.4554,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-03-01-01-01-07.wav,hot,Kids are talking by the door.,positive,happy,50.0,1487.941,0.00207,1.713,-634.854,65.537,-4.215,26.637,3.978,0,unknown,0.8,0.1837,0.75,0.5951,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-03-01-01-02-07.wav,hot,Kids are talking by the door.,positive,happy,50.0,1552.526,0.00359,1.729,-621.673,70.085,-8.034,20.454,-2.133,0,unknown,0.8,0.1944,0.75,0.5983,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-03-01-02-01-07.wav,hot,Dogs are sitting by the door.,positive,happy,50.0,1535.269,0.00417,1.763,-596.662,63.489,-9.162,18.168,0.286,0,unknown,0.8,0.2013,0.75,0.6004,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-03-01-02-02-07.wav,hot,Dogs are sitting by the door.,positive,happy,50.0,1535.269,0.00417,1.763,-596.662,63.489,-9.162,18.168,0.286,0,unknown,0.8,0.2013,0.75,0.6004,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-03-02-01-01-07.wav,hot,Kids are talking by the door.,positive,happy,100.0,1538.293,0.01639,1.462,-464.669,57.755,-16.046,14.562,-5.323,0,unknown,1.0,0.2445,0.75,0.6734,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-03-02-01-02-07.wav,hot,KISS ARE TALKING BY THE DOOR!,positive,happy,100.0,1951.297,0.01864,1.486,-420.524,40.443,-12.444,16.776,-7.419,0,unknown,1.0,0.2604,0.75,0.6781,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-03-02-02-01-07.wav,hot,Dogs are sitting by the door.,positive,happy,100.0,1613.276,0.01456,1.486,-475.392,55.724,-22.847,17.439,-9.622,0,unknown,1.0,0.236,0.75,0.6708,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-03-02-02-02-07.wav,hot,Dogs are sitting by the door.,positive,happy,100.0,1432.396,0.02292,1.564,-438.912,43.482,-15.065,11.888,0.206,0,unknown,1.0,0.2939,0.75,0.6882,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-04-01-01-01-07.wav,cold,Kids are talking by the door.,positive,sad,50.0,1686.851,0.00161,1.696,-707.556,67.569,-1.758,15.503,-0.055,0,unknown,0.32,0.1793,0.3,0.2698,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-04-01-01-02-07.wav,cold,Kids are talking by the door.,positive,sad,50.0,1327.056,0.00175,1.665,-678.404,76.574,3.509,23.887,4.108,0,unknown,0.32,0.177,0.3,0.2691,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-04-01-02-01-07.wav,cold,Dogs are sitting by the door.,positive,sad,50.0,1618.673,0.00175,1.696,-694.316,74.674,5.09,13.286,1.114,0,unknown,0.32,0.1801,0.3,0.27,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-04-01-02-02-07.wav,cold,Dogs are sitting by the door.,positive,sad,50.0,1543.051,0.00405,1.55,-609.67,70.239,-6.333,19.957,-5.246,0,unknown,0.32,0.1793,0.3,0.2698,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-04-02-01-01-07.wav,cold,Kids are talking by the door.,positive,sad,100.0,1553.376,0.00371,1.524,-580.786,67.043,-12.014,22.242,0.739,0,unknown,0.52,0.1747,0.3,0.3284,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-04-02-01-02-07.wav,cold,Kids are talking by the door.,positive,sad,100.0,1834.888,0.00442,1.564,-590.949,57.764,-2.81,17.88,-2.597,0,unknown,0.52,0.1829,0.3,0.3309,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-04-02-02-01-07.wav,cold,Dogs are sitting by the door.,positive,sad,100.0,1136.841,0.00669,1.65,-552.474,51.027,-0.002,12.499,3.056,0,unknown,0.52,0.2051,0.3,0.3375,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-04-02-02-02-07.wav,cold,Dogs are sitting by the door.,positive,sad,100.0,1437.154,0.0054,1.564,-585.453,53.562,-1.968,16.458,1.48,0,unknown,0.52,0.1888,0.3,0.3326,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-05-01-01-01-07.wav,cold,Kids are talking by the door.,positive,angry,50.0,1962.145,0.01354,1.499,-494.694,43.487,-10.079,19.891,-6.628,0,unknown,0.29,0.2311,0.3,0.2763,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-05-01-01-02-07.wav,cold,Kids are talking by the door.,positive,angry,50.0,1647.359,0.03042,1.511,-419.256,35.844,-12.707,17.273,-9.67,0,unknown,0.29,0.3336,0.3,0.3071,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-05-01-02-01-07.wav,cold,Dogs are sitting by the door.,positive,angry,50.0,1591.571,0.00448,1.499,-578.375,54.293,4.15,18.82,-2.535,0,unknown,0.29,0.1768,0.3,0.26,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-05-01-02-02-07.wav,cold,Dogs are sitting by the door.,positive,angry,50.0,1828.639,0.01093,1.499,-497.292,45.011,-2.82,15.298,-11.023,0,unknown,0.29,0.2155,0.3,0.2716,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-05-02-01-01-07.wav,cold,Kids are talking by the door!,positive,angry,100.0,1725.122,0.0245,1.665,-419.913,39.737,-6.074,19.938,-2.953,0,unknown,0.49,0.3135,0.3,0.361,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-05-02-01-02-07.wav,cold,Kids are talking by the door!,positive,angry,100.0,1891.504,0.04654,1.499,-352.505,28.263,-12.924,17.907,-8.685,0,unknown,0.49,0.4291,0.3,0.3957,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-05-02-02-01-07.wav,cold,Dogs are sitting by the door!,positive,angry,100.0,1956.272,0.06995,1.564,-342.167,16.36,-24.306,8.771,-12.875,0,unknown,0.49,0.5761,0.3,0.4398,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-05-02-02-02-07.wav,cold,Dogs are sitting by the door.,positive,angry,100.0,1992.127,0.05931,1.383,-358.883,23.259,-20.039,13.564,-8.543,0,unknown,0.49,0.4942,0.3,0.4153,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-06-01-01-01-07.wav,cold,Kids are talking by the door.,positive,fear,50.0,1435.863,0.00374,1.746,-634.318,51.854,-3.881,16.418,-1.643,0,unknown,0.38,0.197,0.3,0.2931,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-06-01-01-02-07.wav,cold,Kids are talking by the door.,positive,fear,50.0,1802.072,0.00451,1.713,-620.742,48.334,-10.459,11.789,-4.585,0,unknown,0.38,0.1984,0.3,0.2935,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-06-01-02-01-07.wav,cold,Dogs are sitting by the door.,positive,fear,50.0,1744.351,0.00414,1.746,-641.628,45.235,-1.954,13.534,-2.229,0,unknown,0.38,0.1994,0.3,0.2938,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-06-01-02-02-07.wav,cold,Dogs are sitting by the door.,positive,fear,50.0,1824.491,0.00379,1.78,-631.056,40.504,-1.778,7.712,-6.376,0,unknown,0.38,0.2007,0.3,0.2942,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-06-02-01-01-07.wav,cold,Kids are talking by the door!,positive,fear,100.0,1787.109,0.01903,1.65,-468.102,29.232,-22.28,5.175,-13.731,0,unknown,0.58,0.2792,0.3,0.3778,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-06-02-01-02-07.wav,cold,Kids are talking by the door!,positive,fear,100.0,1528.218,0.01335,1.729,-509.774,27.333,-14.19,5.688,-15.307,0,unknown,0.58,0.253,0.3,0.3699,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-06-02-02-01-07.wav,cold,Dogs are sitting by the door!,positive,fear,100.0,1847.253,0.02849,1.763,-426.716,19.92,-20.815,6.559,-14.074,0,unknown,0.58,0.3472,0.3,0.3982,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-06-02-02-02-07.wav,cold,Dogs are sitting by the door!,positive,fear,100.0,1791.005,0.02961,1.713,-443.651,20.552,-19.933,1.355,-16.107,0,unknown,0.58,0.349,0.3,0.3987,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-07-01-01-01-07.wav,cold,Kids are talking by the door.,positive,disgust,50.0,1670.885,0.00214,1.696,-672.961,47.814,6.131,15.425,-5.611,0,unknown,0.26,0.1824,0.3,0.2527,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-07-01-01-02-07.wav,cold,Kids are talking by the door.,positive,disgust,50.0,1776.718,0.00256,1.713,-640.766,55.225,1.914,16.369,-6.964,0,unknown,0.26,0.1867,0.3,0.254,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-07-01-02-01-07.wav,cold,Dogs are sitting by the door.,positive,disgust,50.0,1307.406,0.00169,1.746,-708.846,64.968,12.254,16.53,5.583,0,unknown,0.26,0.1847,0.3,0.2534,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-07-01-02-02-07.wav,cold,Dogs are sitting by the door.,positive,disgust,50.0,1495.183,0.00283,1.696,-662.848,52.343,8.514,16.993,-5.625,0,unknown,0.26,0.1866,0.3,0.254,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-07-02-01-01-07.wav,cold,Kids are talking by the door.,positive,disgust,100.0,1739.276,0.00894,1.45,-526.869,44.907,3.989,18.789,-14.989,0,unknown,0.46,0.1986,0.3,0.3176,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-07-02-01-02-07.wav,cold,Kids are talking by the door.,positive,disgust,100.0,1609.693,0.00537,1.362,-566.818,52.002,11.196,22.048,-6.102,0,unknown,0.46,0.1684,0.3,0.3085,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-07-02-02-01-07.wav,cold,Dogs are sitting by the door.,positive,disgust,100.0,1484.001,0.00544,1.45,-572.434,60.486,16.629,22.885,-5.371,0,unknown,0.46,0.1776,0.3,0.3113,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-07-02-02-02-07.wav,cold,Dogs are sitting by the door.,positive,disgust,100.0,1470.568,0.0063,1.257,-572.639,51.718,15.57,16.143,-7.78,0,unknown,0.46,0.1635,0.3,0.3071,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-08-01-01-01-07.wav,hot,Kids are talking by the door.,positive,surprise,50.0,1522.7,0.00412,1.729,-627.863,64.973,1.929,16.911,-4.543,0,unknown,0.68,0.1976,0.75,0.5633,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-08-01-01-02-07.wav,hot,Kids are talking by the door.,positive,surprise,50.0,1629.609,0.00489,1.696,-601.105,58.132,6.712,16.427,-6.716,0,unknown,0.68,0.1989,0.75,0.5637,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-08-01-02-01-07.wav,hot,Dogs are sitting by the door.,positive,surprise,50.0,1304.667,0.00423,1.746,-623.505,67.728,8.865,17.083,-3.832,0,unknown,0.68,0.2,0.75,0.564,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-08-01-02-02-07.wav,hot,Dogs are sitting by the door.,positive,surprise,50.0,1313.361,0.00469,1.746,-613.841,64.635,5.589,20.161,-4.585,0,unknown,0.68,0.2027,0.75,0.5648,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-08-02-01-01-07.wav,hot,Cates are talking by the door.,neutral,surprise,100.0,1749.496,0.01284,1.55,-481.083,47.535,-0.532,10.253,-8.337,0,unknown,0.88,0.232,0.55,0.5536,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-08-02-01-02-07.wav,hot,Kids are talking by the door?,neutral,surprise,100.0,1654.604,0.00582,1.65,-581.057,49.054,5.565,16.772,-5.695,0,unknown,0.88,0.1999,0.55,0.544,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-08-02-02-01-07.wav,hot,Dogs are sitting by the door!,positive,surprise,100.0,1565.835,0.0119,1.746,-514.379,42.594,-1.24,11.049,-7.672,0,unknown,0.88,0.246,0.75,0.6378,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_07/03-01-08-02-02-02-07.wav,hot,Dogs are sitting by the door.,positive,surprise,100.0,1619.752,0.00813,1.729,-573.776,47.389,3.865,12.892,-7.526,0,unknown,0.88,0.2217,0.75,0.6305,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_08/03-01-01-01-01-01-08.wav,warm,Kids are talking by the door.,positive,neutral,50.0,1153.045,0.0025,1.713,-678.505,60.5,8.939,24.119,-1.672,0,unknown,0.5,0.1863,0.45,0.3859,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_08/03-01-01-01-01-02-08.wav,warm,Kids are talking by the door.,positive,neutral,50.0,1105.736,0.00267,1.65,-666.133,63.152,6.689,23.825,-2.808,0,unknown,0.5,0.181,0.45,0.3843,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_08/03-01-01-01-02-01-08.wav,warm,The dogs are sitting by the door.,positive,neutral,50.0,999.986,0.00298,1.979,-667.857,59.516,9.989,20.872,-0.871,0,unknown,0.5,0.2158,0.45,0.3947,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_08/03-01-01-01-02-02-08.wav,warm,Dogs are sitting by the door.,positive,neutral,50.0,1021.074,0.00283,1.713,-659.907,59.865,8.79,20.592,-0.276,0,unknown,0.5,0.1883,0.45,0.3865,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_08/03-01-02-01-01-01-08.wav,warm,Kids are talking by the door.,positive,calm,50.0,1181.53,0.00177,1.665,-691.295,67.617,12.022,23.697,1.66,0,unknown,0.56,0.1771,0.45,0.4011,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_08/03-01-02-01-01-02-08.wav,warm,Kids are talking by the door.,positive,calm,50.0,1295.421,0.00164,1.763,-709.227,64.296,15.317,21.627,3.37,0,unknown,0.56,0.1861,0.45,0.4038,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_08/03-01-02-01-02-01-08.wav,warm,Dogs are sitting by the door.,positive,calm,50.0,929.573,0.002,1.729,-692.722,63.233,20.234,21.491,4.787,0,unknown,0.56,0.1849,0.45,0.4035,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_08/03-01-02-01-02-02-08.wav,warm,Dogs are sitting by the door.,positive,calm,50.0,1075.982,0.00177,1.729,-709.987,65.511,13.023,25.578,4.004,0,unknown,0.56,0.1835,0.45,0.4031,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_08/03-01-02-02-01-01-08.wav,warm,Kids are talking by the door.,positive,calm,100.0,1472.25,0.00146,1.65,-699.562,63.971,13.428,24.381,1.522,0,unknown,0.76,0.1738,0.45,0.4601,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_08/03-01-02-02-01-02-08.wav,warm,Kids are talking by the door.,positive,calm,100.0,1519.868,0.00153,1.606,-701.515,62.916,13.263,21.033,1.593,0,unknown,0.76,0.1698,0.45,0.4589,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_08/03-01-02-02-02-01-08.wav,warm,Dogs are sitting by the door.,positive,calm,100.0,961.184,0.00158,1.635,-702.973,62.523,17.404,19.834,4.978,0,unknown,0.76,0.173,0.45,0.4599,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_08/03-01-02-02-02-02-08.wav,warm,Dogs are sitting by the door.,positive,calm,100.0,1218.518,0.0017,1.577,-698.572,60.799,14.21,20.789,2.072,0,unknown,0.76,0.1679,0.45,0.4584,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_08/03-01-03-01-01-01-08.wav,hot,Kids are talking by the door.,positive,happy,50.0,1458.933,0.00371,1.713,-630.884,53.284,-6.611,22.071,-1.627,0,unknown,0.8,0.1936,0.75,0.5981,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_08/03-01-03-01-01-02-08.wav,hot,Kids are talking by the door.,positive,happy,50.0,1607.918,0.00386,1.746,-627.695,47.126,-5.483,24.172,-4.129,0,unknown,0.8,0.1978,0.75,0.5993,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_08/03-01-03-01-02-01-08.wav,hot,Dogs are sitting by the door.,positive,happy,50.0,990.1,0.00384,1.729,-642.872,53.698,-0.52,22.762,-0.667,0,unknown,0.8,0.1959,0.75,0.5988,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_08/03-01-03-01-02-02-08.wav,hot,Dogs are sitting by the door.,positive,happy,50.0,1214.961,0.00476,1.746,-615.39,45.778,-9.182,19.802,-1.526,0,unknown,0.8,0.2032,0.75,0.601,0,0,0,0,0,0
C:/PropScore_AI/data/raw_videos/ravdess/Actor_08/03-01-03-02-01-01-08.wav,hot,Kids are talking by the door.,positive,happy,100.0,1618.777,0.01114,1.591,-525.902,41.032,-24.483,15.463,-10.419,0,unknown,1.0,0.2259,0.75,0.6678,0,0,0,0,0,0
